match_api_id,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_won,games_against_lost,League_1.0,League_1729.0
2809,839845.0,-13.0,38.0,2.0,9.0,0.0,1.0,0,1
2810,839846.0,1.0,17.0,3.0,7.0,1.0,2.0,0,1
2811,839847.0,-1.0,-2.0,2.0,1.0,0.0,0.0,0,1
2812,839848.0,7.0,1.0,4.0,4.0,3.0,0.0,0,1
2813,839849.0,-4.0,-1.0,2.0,2.0,0.0,1.0,0,1
2814,839850.0,-4.0,6.0,2.0,4.0,0.0,0.0,0,1
2815,839851.0,-6.0,-2.0,3.0,5.0,1.0,1.0,0,1
2816,839852.0,-13.0,0.0,2.0,6.0,0.0,1.0,0,1
2817,839853.0,-21.0,-2.0,2.0,4.0,1.0,0.0,0,1
2818,839854.0,13.0,3.0,6.0,3.0,1.0,2.0,0,1
2819,839855.0,1.0,12.0,4.0,5.0,1.0,1.0,0,1
2820,839856.0,0.0,-2.0,5.0,2.0,0.0,2.0,0,1
2821,839857.0,-2.0,-2.0,5.0,3.0,2.0,0.0,0,1
2822,839858.0,1.0,-3.0,3.0,2.0,0.0,0.0,0,1
2823,839859.0,0.0,-4.0,3.0,2.0,2.0,1.0,0,1
2824,839860.0,-6.0,-4.0,3.0,2.0,0.0,0.0,0,1
2825,839861.0,-14.0,-13.0,2.0,2.0,2.0,1.0,0,1
2826,839862.0,-18.0,9.0,2.0,4.0,0.0,2.0,0,1
2827,839863.0,34.0,0.0,9.0,2.0,0.0,0.0,0,1
2828,839864.0,11.0,-2.0,4.0,4.0,2.0,0.0,0,1
2829,839865.0,2.0,-1.0,3.0,3.0,2.0,1.0,0,1
2830,839866.0,-12.0,1.0,2.0,5.0,0.0,3.0,0,1
2831,839867.0,-1.0,-14.0,3.0,2.0,0.0,0.0,0,1
2832,839868.0,8.0,37.0,4.0,9.0,2.0,1.0,0,1
2833,839869.0,-3.0,-2.0,2.0,5.0,0.0,0.0,0,1
2834,839870.0,-4.0,0.0,2.0,3.0,1.0,2.0,0,1
2835,839871.0,-6.0,-19.0,2.0,2.0,2.0,0.0,0,1
2836,839872.0,-1.0,15.0,3.0,7.0,0.0,3.0,0,1
2837,839873.0,-4.0,0.0,2.0,3.0,0.0,0.0,0,1
2838,839874.0,2.0,-5.0,3.0,2.0,0.0,0.0,0,1
2839,839875.0,0.0,15.0,3.0,7.0,0.0,1.0,0,1
2840,839876.0,-1.0,-2.0,4.0,5.0,1.0,0.0,0,1
2841,839877.0,-11.0,-4.0,3.0,2.0,1.0,1.0,0,1
2842,839878.0,5.0,-2.0,4.0,3.0,1.0,0.0,0,1
2843,839879.0,-2.0,0.0,2.0,3.0,0.0,0.0,0,1
2844,839880.0,-4.0,0.0,4.0,3.0,0.0,0.0,0,1
2845,839881.0,-12.0,1.0,3.0,4.0,2.0,0.0,0,1
2846,839882.0,-19.0,-4.0,2.0,2.0,1.0,1.0,0,1
2847,839883.0,35.0,11.0,8.0,4.0,3.0,0.0,0,1
2848,839884.0,14.0,-3.0,6.0,4.0,2.0,0.0,0,1
2849,839885.0,10.0,-4.0,4.0,2.0,1.0,0.0,0,1
2850,839886.0,-5.0,38.0,4.0,9.0,1.0,2.0,0,1
2851,839887.0,1.0,-2.0,3.0,2.0,0.0,2.0,0,1
2852,839888.0,0.0,-18.0,3.0,2.0,0.0,1.0,0,1
2853,839889.0,-6.0,-12.0,2.0,2.0,1.0,1.0,0,1
2854,839890.0,1.0,-1.0,4.0,2.0,0.0,1.0,0,1
2855,839891.0,-3.0,2.0,2.0,5.0,0.0,1.0,0,1
2856,839892.0,-1.0,-4.0,2.0,4.0,1.0,1.0,0,1
2857,839893.0,-4.0,7.0,3.0,5.0,0.0,0.0,0,1
2858,839894.0,-8.0,1.0,1.0,4.0,2.0,0.0,0,1
2859,839895.0,-2.0,-6.0,1.0,3.0,0.0,2.0,0,1
2860,839896.0,2.0,2.0,5.0,3.0,1.0,0.0,0,1
2861,839897.0,-9.0,-2.0,2.0,2.0,1.0,0.0,0,1
2862,839898.0,8.0,11.0,6.0,5.0,1.0,1.0,0,1
2863,839899.0,-4.0,-5.0,2.0,3.0,0.0,0.0,0,1
2864,839900.0,-5.0,-5.0,3.0,1.0,1.0,0.0,0,1
2865,839901.0,-5.0,12.0,4.0,5.0,0.0,3.0,0,1
2866,839902.0,-17.0,0.0,2.0,3.0,0.0,1.0,0,1
2867,839903.0,31.0,-6.0,8.0,2.0,2.0,0.0,0,1
2868,1024172.0,-2.0,-3.0,2.0,3.0,2.0,0.0,0,1
2869,1024173.0,6.0,5.0,5.0,5.0,0.0,1.0,0,1
2870,1024175.0,13.0,-10.0,6.0,3.0,2.0,0.0,0,1
2871,1024179.0,8.0,0.0,7.0,0.0,0.0,0.0,0,1
2872,1024182.0,-5.0,-1.0,2.0,2.0,1.0,1.0,0,1
2873,1024183.0,0.0,-5.0,0.0,3.0,0.0,0.0,0,1
2874,1024186.0,1.0,9.0,3.0,6.0,0.0,2.0,0,1
2875,1024188.0,14.0,-1.0,8.0,3.0,1.0,1.0,0,1
2876,1024191.0,-5.0,6.0,1.0,6.0,0.0,2.0,0,1
2877,1024192.0,1.0,0.0,4.0,0.0,0.0,0.0,0,1
2878,1024671.0,9.0,-3.0,6.0,4.0,2.0,1.0,0,1
2879,1024675.0,0.0,16.0,5.0,7.0,1.0,1.0,0,1
2880,1024682.0,28.0,-7.0,9.0,2.0,2.0,1.0,0,1
2881,1024686.0,-1.0,-9.0,3.0,2.0,0.0,0.0,0,1
2882,1024692.0,-5.0,6.0,3.0,5.0,2.0,0.0,0,1
2883,1024695.0,5.0,1.0,3.0,3.0,2.0,0.0,0,1
2884,1024700.0,-5.0,-14.0,2.0,2.0,0.0,0.0,0,1
2885,1024707.0,5.0,-7.0,7.0,3.0,0.0,0.0,0,1
2886,1024712.0,-2.0,1.0,3.0,4.0,0.0,3.0,0,1
2887,1024718.0,-8.0,-1.0,2.0,1.0,0.0,2.0,0,1
2889,1024733.0,0.0,-1.0,2.0,3.0,0.0,0.0,0,1
2890,1024737.0,-10.0,8.0,1.0,6.0,0.0,2.0,0,1
2891,1024745.0,-14.0,-6.0,2.0,3.0,2.0,1.0,0,1
2892,1024748.0,1.0,5.0,2.0,7.0,0.0,3.0,0,1
2893,1024753.0,4.0,-3.0,5.0,3.0,0.0,0.0,0,1
2894,1024759.0,15.0,2.0,7.0,2.0,2.0,0.0,0,1
2895,1024765.0,8.0,-2.0,6.0,4.0,1.0,1.0,0,1
2896,1024773.0,-9.0,28.0,3.0,9.0,0.0,0.0,0,1
2897,1024777.0,-8.0,-11.0,2.0,1.0,0.0,3.0,0,1
2898,1024787.0,9.0,4.0,7.0,5.0,1.0,2.0,0,1
2899,1024792.0,-4.0,-7.0,3.0,2.0,1.0,0.0,0,1
2900,1024795.0,25.0,9.0,9.0,7.0,3.0,0.0,0,1
2901,1024798.0,-2.0,-1.0,3.0,5.0,0.0,0.0,0,1
2902,1024804.0,-11.0,-6.0,3.0,3.0,0.0,0.0,0,1
2903,1024809.0,1.0,-1.0,2.0,2.0,0.0,1.0,0,1
2904,1024815.0,1.0,15.0,3.0,7.0,0.0,0.0,0,1
2905,1024820.0,6.0,1.0,7.0,3.0,2.0,0.0,0,1
2906,1024822.0,-4.0,-13.0,3.0,2.0,0.0,1.0,0,1
2907,1024825.0,-13.0,-10.0,1.0,1.0,1.0,2.0,0,1
2908,1024830.0,0.0,1.0,6.0,2.0,2.0,0.0,0,1
2909,1024834.0,-13.0,-2.0,2.0,4.0,1.0,1.0,0,1
2910,1024837.0,7.0,-10.0,6.0,1.0,2.0,1.0,0,1
2911,1024841.0,3.0,26.0,5.0,9.0,1.0,1.0,0,1
2912,1024845.0,13.0,6.0,7.0,6.0,2.0,0.0,0,1
2913,1024848.0,-3.0,-6.0,3.0,3.0,0.0,0.0,0,1
2914,1024851.0,-12.0,-8.0,3.0,1.0,3.0,0.0,0,1
2915,1024865.0,2.0,-13.0,2.0,1.0,1.0,0.0,0,1
2916,1024868.0,0.0,-3.0,3.0,2.0,0.0,0.0,0,1
2917,1024871.0,-2.0,11.0,4.0,8.0,0.0,1.0,0,1
2918,1024882.0,-3.0,7.0,2.0,6.0,0.0,1.0,0,1
2920,1024891.0,-1.0,-11.0,4.0,3.0,1.0,1.0,0,1
2921,1024895.0,2.0,1.0,2.0,4.0,0.0,2.0,0,1
2922,1024899.0,22.0,0.0,8.0,4.0,0.0,0.0,0,1
2923,1024905.0,5.0,8.0,5.0,6.0,0.0,1.0,0,1
2924,1024907.0,-5.0,-3.0,3.0,4.0,0.0,0.0,0,1
2925,1024910.0,17.0,-13.0,9.0,2.0,2.0,1.0,0,1
2926,1024913.0,-14.0,2.0,1.0,6.0,1.0,1.0,0,1
2927,1024915.0,-13.0,1.0,1.0,2.0,3.0,0.0,0,1
2928,1024920.0,12.0,-2.0,7.0,4.0,2.0,0.0,0,1
2929,1024923.0,-11.0,-4.0,2.0,2.0,1.0,1.0,0,1
2930,1024930.0,10.0,23.0,6.0,8.0,1.0,2.0,0,1
2931,1024934.0,1.0,-5.0,4.0,3.0,0.0,0.0,0,1
2932,1024940.0,3.0,-10.0,6.0,2.0,2.0,1.0,0,1
2933,1024943.0,-3.0,2.0,4.0,5.0,0.0,0.0,0,1
2934,1024952.0,-11.0,18.0,3.0,9.0,0.0,3.0,0,1
2935,1024958.0,1.0,-9.0,2.0,1.0,1.0,0.0,0,1
2937,1024965.0,-2.0,-15.0,4.0,1.0,1.0,2.0,0,1
2938,1024973.0,-3.0,6.0,3.0,5.0,1.0,2.0,0,1
2939,1024977.0,-10.0,-4.0,1.0,3.0,2.0,0.0,0,1
2940,1024983.0,-5.0,-2.0,3.0,4.0,0.0,0.0,0,1
2941,1024987.0,3.0,-11.0,3.0,2.0,1.0,0.0,0,1
2942,1024992.0,22.0,12.0,8.0,7.0,0.0,1.0,0,1
2944,1025001.0,-9.0,4.0,2.0,6.0,0.0,0.0,0,1
2945,1025006.0,13.0,-2.0,8.0,2.0,1.0,1.0,0,1
2946,1025009.0,-12.0,13.0,2.0,7.0,0.0,3.0,0,1
2947,1025011.0,-10.0,-6.0,2.0,4.0,1.0,1.0,0,1
2948,1025019.0,-11.0,-2.0,2.0,2.0,0.0,0.0,0,1
2949,1025023.0,13.0,10.0,8.0,6.0,1.0,1.0,0,1
2950,1025028.0,-11.0,7.0,2.0,5.0,1.0,0.0,0,1
2951,1025033.0,-10.0,-3.0,2.0,3.0,0.0,0.0,0,1
2952,1025040.0,-5.0,12.0,3.0,7.0,1.0,1.0,0,1
2953,1025046.0,-12.0,-10.0,0.0,2.0,2.0,1.0,0,1
2955,1025054.0,5.0,6.0,4.0,7.0,0.0,2.0,0,1
2956,1025058.0,21.0,-5.0,8.0,5.0,1.0,0.0,0,1
2957,1025063.0,0.0,0.0,5.0,4.0,1.0,1.0,0,1
2958,1025078.0,10.0,-9.0,7.0,2.0,3.0,0.0,0,1
2959,1025081.0,-5.0,-3.0,3.0,4.0,2.0,0.0,0,1
2960,1025084.0,6.0,0.0,5.0,4.0,2.0,0.0,0,1
2961,1025090.0,5.0,-11.0,4.0,0.0,2.0,1.0,0,1
2962,1025092.0,9.0,-9.0,7.0,2.0,3.0,0.0,0,1
2963,1025098.0,-1.0,12.0,3.0,7.0,0.0,0.0,0,1
2964,1025102.0,-6.0,-8.0,5.0,2.0,1.0,0.0,0,1
2965,1025108.0,-1.0,-3.0,3.0,3.0,0.0,2.0,0,1
2967,1025117.0,1.0,20.0,5.0,8.0,1.0,2.0,0,1
2968,1025124.0,11.0,-6.0,7.0,2.0,0.0,0.0,0,1
2969,1025131.0,-9.0,-7.0,2.0,2.0,3.0,0.0,0,1
2970,1025137.0,4.0,-5.0,4.0,2.0,1.0,0.0,0,1
2971,1025141.0,5.0,-2.0,4.0,4.0,2.0,1.0,0,1
2972,1025144.0,14.0,-7.0,8.0,0.0,1.0,0.0,0,1
2973,1025149.0,-5.0,-6.0,2.0,3.0,0.0,0.0,0,1
2974,1025153.0,-8.0,-12.0,4.0,2.0,0.0,1.0,0,1
2975,1025157.0,0.0,17.0,3.0,7.0,1.0,1.0,0,1
2977,1025173.0,1.0,-1.0,5.0,3.0,1.0,2.0,0,1
2978,1024285.0,-1.0,15.0,2.0,6.0,1.0,0.0,0,1
2979,1024290.0,2.0,-2.0,4.0,2.0,1.0,2.0,0,1
2980,1024295.0,-2.0,11.0,3.0,7.0,0.0,3.0,0,1
2981,1024299.0,7.0,-4.0,5.0,1.0,3.0,0.0,0,1
2982,1024304.0,8.0,-4.0,6.0,0.0,0.0,0.0,0,1
2983,1024308.0,9.0,2.0,7.0,3.0,2.0,0.0,0,1
2984,1024313.0,0.0,4.0,0.0,3.0,0.0,0.0,0,1
2985,1024315.0,-8.0,-4.0,3.0,2.0,0.0,1.0,0,1
2986,1024321.0,-4.0,2.0,0.0,4.0,0.0,0.0,0,1
2987,1024324.0,-6.0,5.0,3.0,4.0,0.0,1.0,0,1
2988,1025185.0,-2.0,0.0,3.0,3.0,0.0,0.0,0,1
2989,1025191.0,-6.0,-6.0,1.0,4.0,0.0,3.0,0,1
2990,1025198.0,2.0,-7.0,4.0,2.0,1.0,1.0,0,1
2991,1025202.0,-4.0,11.0,3.0,7.0,0.0,1.0,0,1
2992,1025207.0,11.0,7.0,6.0,5.0,1.0,1.0,0,1
2993,1025212.0,-4.0,18.0,4.0,8.0,0.0,1.0,0,1
2994,1025216.0,-7.0,-5.0,2.0,2.0,0.0,1.0,0,1
2996,1025222.0,-11.0,-1.0,2.0,3.0,1.0,1.0,0,1
2997,1025228.0,-7.0,3.0,2.0,4.0,1.0,2.0,0,1
2998,1025240.0,-4.0,-2.0,3.0,3.0,1.0,0.0,0,1
2999,1025244.0,-6.0,-1.0,1.0,4.0,0.0,1.0,0,1
3000,1025248.0,6.0,2.0,5.0,4.0,2.0,1.0,0,1
3001,1025251.0,2.0,-3.0,4.0,5.0,1.0,2.0,0,1
3002,1025255.0,14.0,-4.0,7.0,3.0,2.0,0.0,0,1
3003,1025257.0,-2.0,-9.0,4.0,1.0,0.0,0.0,0,1
3004,1025260.0,3.0,8.0,4.0,6.0,0.0,1.0,0,1
3005,1025261.0,15.0,-6.0,8.0,2.0,2.0,0.0,0,1
3007,1025265.0,-12.0,12.0,2.0,6.0,0.0,3.0,0,1
3008,1025274.0,5.0,16.0,5.0,7.0,1.0,2.0,0,1
3009,1025278.0,-12.0,2.0,2.0,4.0,0.0,3.0,0,1
3010,1025282.0,-1.0,-4.0,3.0,2.0,2.0,1.0,0,1
3011,1025287.0,-5.0,-3.0,3.0,4.0,1.0,1.0,0,1
3012,1025293.0,12.0,13.0,6.0,7.0,2.0,0.0,0,1
3013,1025298.0,-4.0,6.0,3.0,5.0,0.0,1.0,0,1
3014,1025300.0,-8.0,-11.0,1.0,2.0,0.0,1.0,0,1
3016,1025308.0,2.0,1.0,4.0,4.0,0.0,0.0,0,1
3017,1025314.0,-8.0,-5.0,1.0,2.0,1.0,1.0,0,1
3018,1025405.0,-9.0,3.0,3.0,4.0,1.0,2.0,0,1
3019,1025410.0,16.0,2.0,7.0,5.0,2.0,0.0,0,1
3020,1025416.0,4.0,-3.0,5.0,3.0,0.0,1.0,0,1
3021,1025419.0,2.0,7.0,4.0,5.0,0.0,1.0,0,1
3022,1025422.0,10.0,-13.0,6.0,2.0,1.0,1.0,0,1
3023,1025424.0,-8.0,-1.0,1.0,3.0,1.0,2.0,0,1
3024,1025436.0,-2.0,-5.0,3.0,2.0,0.0,0.0,0,1
3025,1025444.0,-3.0,-7.0,2.0,3.0,1.0,1.0,0,1
3026,1025448.0,-2.0,11.0,2.0,6.0,2.0,1.0,0,1
3028,1025469.0,3.0,-5.0,4.0,2.0,1.0,1.0,0,1
3029,1025473.0,4.0,18.0,4.0,8.0,1.0,2.0,0,1
3030,1025475.0,2.0,10.0,4.0,6.0,0.0,3.0,0,1
3031,1025479.0,10.0,0.0,6.0,4.0,1.0,0.0,0,1
3032,1025483.0,-3.0,-2.0,4.0,3.0,1.0,1.0,0,1
3033,1025487.0,-5.0,-7.0,3.0,3.0,1.0,0.0,0,1
3034,1025489.0,-6.0,-8.0,1.0,1.0,1.0,0.0,0,1
3035,1025492.0,1.0,8.0,5.0,6.0,1.0,2.0,0,1
3036,1025495.0,-2.0,0.0,4.0,3.0,0.0,1.0,0,1
3037,1025499.0,-16.0,-3.0,1.0,2.0,0.0,1.0,0,1
3038,1025514.0,-2.0,9.0,3.0,6.0,1.0,2.0,0,1
3039,1025515.0,-9.0,-6.0,2.0,1.0,0.0,0.0,0,1
3040,1025517.0,-6.0,-12.0,3.0,1.0,1.0,0.0,0,1
3041,1025520.0,-2.0,1.0,2.0,3.0,1.0,1.0,0,1
3042,1025524.0,-3.0,-2.0,4.0,4.0,2.0,1.0,0,1
3043,1025531.0,17.0,3.0,7.0,4.0,1.0,1.0,0,1
3044,1025538.0,10.0,5.0,7.0,4.0,0.0,1.0,0,1
3045,1025546.0,3.0,-4.0,4.0,3.0,0.0,1.0,0,1
3046,1025549.0,8.0,-2.0,5.0,5.0,1.0,0.0,0,1
3047,1025552.0,-8.0,-4.0,1.0,3.0,0.0,1.0,0,1
3048,1025556.0,5.0,10.0,4.0,5.0,0.0,2.0,0,1
3049,1025562.0,-2.0,-6.0,2.0,3.0,3.0,0.0,0,1
3050,1025567.0,-3.0,2.0,2.0,4.0,1.0,1.0,0,1
3051,1025572.0,11.0,-7.0,7.0,3.0,2.0,0.0,0,1
3052,1025576.0,-4.0,-9.0,5.0,1.0,2.0,0.0,0,1
3053,1025582.0,1.0,15.0,4.0,7.0,0.0,1.0,0,1
3054,1025587.0,-7.0,-2.0,1.0,5.0,0.0,1.0,0,1
3055,1025592.0,-4.0,2.0,3.0,4.0,0.0,1.0,0,1
3056,1025595.0,2.0,8.0,4.0,6.0,2.0,0.0,0,1
3057,1025599.0,-12.0,-4.0,1.0,2.0,0.0,2.0,0,1
3058,1025621.0,-9.0,-2.0,3.0,2.0,1.0,2.0,0,1
3059,1025630.0,-2.0,-8.0,5.0,1.0,1.0,1.0,0,1
3060,1025634.0,1.0,9.0,3.0,5.0,1.0,0.0,0,1
3061,1025637.0,13.0,-7.0,7.0,3.0,3.0,0.0,0,1
3062,1025640.0,-2.0,5.0,5.0,6.0,2.0,0.0,0,1
3063,1025644.0,-7.0,1.0,1.0,3.0,1.0,0.0,0,1
3064,1025648.0,-3.0,-2.0,3.0,3.0,0.0,0.0,0,1
3065,1025653.0,8.0,14.0,5.0,7.0,0.0,2.0,0,1
3066,1025658.0,5.0,1.0,4.0,3.0,0.0,3.0,0,1
3067,1025665.0,-12.0,-2.0,1.0,3.0,0.0,0.0,0,1
3068,1025678.0,9.0,-1.0,5.0,5.0,0.0,1.0,0,1
3069,1025682.0,-1.0,1.0,2.0,5.0,0.0,0.0,0,1
3070,1025684.0,-10.0,-5.0,2.0,1.0,1.0,0.0,0,1
3071,1025689.0,0.0,-3.0,3.0,3.0,1.0,0.0,0,1
3072,1025693.0,1.0,5.0,3.0,4.0,1.0,1.0,0,1
3073,1025699.0,11.0,8.0,7.0,5.0,2.0,0.0,0,1
3074,1025704.0,-3.0,-14.0,3.0,1.0,0.0,0.0,0,1
3075,1025709.0,4.0,-2.0,5.0,2.0,0.0,1.0,0,1
3076,1025716.0,0.0,12.0,4.0,7.0,0.0,1.0,0,1
3077,1025721.0,-13.0,-8.0,1.0,3.0,1.0,2.0,0,1
3078,1025729.0,-9.0,-10.0,1.0,3.0,1.0,1.0,0,1
3079,1025735.0,-6.0,5.0,4.0,6.0,0.0,2.0,0,1
3080,1025739.0,-2.0,10.0,3.0,6.0,0.0,3.0,0,1
3081,1025742.0,5.0,2.0,5.0,5.0,0.0,0.0,0,1
3082,1025747.0,11.0,1.0,7.0,4.0,1.0,2.0,0,1
3083,1025752.0,-4.0,-3.0,4.0,3.0,0.0,1.0,0,1
3084,1025756.0,-5.0,0.0,1.0,3.0,0.0,1.0,0,1
3085,1025759.0,4.0,-1.0,4.0,3.0,2.0,1.0,0,1
3086,1025762.0,-9.0,6.0,1.0,5.0,2.0,1.0,0,1
3087,1025765.0,-15.0,8.0,1.0,7.0,1.0,2.0,0,1
3088,1024328.0,5.0,-4.0,5.0,4.0,1.0,1.0,0,1
3089,1024332.0,-4.0,6.0,2.0,5.0,1.0,2.0,0,1
3090,1024337.0,8.0,0.0,6.0,0.0,0.0,0.0,0,1
3091,1024342.0,15.0,-2.0,6.0,3.0,3.0,0.0,0,1
3092,1024348.0,11.0,-3.0,7.0,2.0,2.0,1.0,0,1
3093,1024350.0,1.0,4.0,3.0,4.0,0.0,2.0,0,1
3094,1024355.0,-4.0,-9.0,0.0,3.0,0.0,0.0,0,1
3095,1024358.0,-1.0,14.0,3.0,8.0,1.0,1.0,0,1
3096,1024363.0,-2.0,0.0,1.0,2.0,0.0,2.0,0,1
3097,1024367.0,1.0,-3.0,3.0,1.0,0.0,0.0,0,1
3098,1025771.0,10.0,0.0,6.0,3.0,2.0,1.0,0,1
3099,1025780.0,-7.0,-5.0,3.0,4.0,2.0,1.0,0,1
3100,1025783.0,2.0,2.0,4.0,3.0,1.0,0.0,0,1
3101,1025786.0,-3.0,-9.0,2.0,1.0,0.0,0.0,0,1
3102,1025790.0,14.0,2.0,8.0,5.0,2.0,0.0,0,1
3103,1025794.0,-2.0,-20.0,3.0,1.0,0.0,0.0,0,1
3104,1025796.0,-1.0,13.0,3.0,8.0,0.0,2.0,0,1
3105,1025802.0,2.0,-3.0,5.0,2.0,1.0,0.0,0,1
3106,1025805.0,5.0,-2.0,6.0,3.0,0.0,0.0,0,1
3107,1025810.0,7.0,-1.0,5.0,5.0,2.0,0.0,0,1
3108,1025815.0,-5.0,1.0,2.0,3.0,1.0,0.0,0,1
3109,1025820.0,-5.0,18.0,4.0,9.0,1.0,1.0,0,1
3110,1025824.0,2.0,4.0,4.0,4.0,2.0,1.0,0,1
3111,1025829.0,1.0,-1.0,5.0,4.0,0.0,0.0,0,1
3112,1025832.0,10.0,1.0,7.0,5.0,1.0,2.0,0,1
3113,1025836.0,-2.0,-1.0,5.0,2.0,1.0,2.0,0,1
3114,1025842.0,-4.0,14.0,2.0,7.0,0.0,1.0,0,1
3115,1025845.0,0.0,1.0,2.0,5.0,0.0,0.0,0,1
3116,1025848.0,-5.0,-1.0,2.0,3.0,1.0,0.0,0,1
3117,1025851.0,-20.0,-6.0,1.0,4.0,0.0,2.0,0,1
3118,1025864.0,14.0,9.0,7.0,6.0,1.0,1.0,0,1
3119,1025867.0,-6.0,1.0,4.0,5.0,0.0,2.0,0,1
3120,1025874.0,2.0,-2.0,3.0,3.0,2.0,0.0,0,1
3121,1025879.0,-3.0,-5.0,2.0,2.0,2.0,1.0,0,1
3122,1025884.0,17.0,-2.0,9.0,3.0,1.0,0.0,0,1
3123,1025886.0,-3.0,4.0,3.0,5.0,0.0,0.0,0,1
3124,1025890.0,-4.0,-21.0,2.0,1.0,2.0,1.0,0,1
3125,1025894.0,2.0,2.0,5.0,3.0,0.0,2.0,0,1
3126,1025898.0,-2.0,-1.0,4.0,5.0,0.0,0.0,0,1
3127,1025902.0,1.0,-9.0,3.0,3.0,1.0,2.0,0,1
3128,1025915.0,-5.0,-3.0,2.0,3.0,0.0,1.0,0,1
3129,1025919.0,-12.0,-1.0,3.0,2.0,1.0,1.0,0,1
3130,1025923.0,4.0,0.0,5.0,4.0,1.0,0.0,0,1
3131,1025927.0,6.0,3.0,6.0,4.0,0.0,1.0,0,1
3133,1025931.0,4.0,-6.0,6.0,4.0,1.0,1.0,0,1
3134,1025935.0,-6.0,-2.0,2.0,4.0,0.0,0.0,0,1
3135,1025938.0,3.0,-3.0,3.0,3.0,1.0,0.0,0,1
3136,1025942.0,-1.0,18.0,3.0,9.0,0.0,3.0,0,1
3137,1025946.0,-21.0,16.0,1.0,8.0,0.0,2.0,0,1
3138,1025952.0,19.0,2.0,9.0,4.0,2.0,0.0,0,1
3139,1025958.0,-6.0,-4.0,4.0,2.0,1.0,2.0,0,1
3140,1025961.0,10.0,7.0,5.0,6.0,1.0,0.0,0,1
3141,1025964.0,0.0,2.0,3.0,5.0,2.0,1.0,0,1
3142,1025969.0,15.0,-6.0,8.0,1.0,2.0,0.0,0,1
3143,1025975.0,1.0,7.0,4.0,5.0,0.0,1.0,0,1
3144,1025978.0,-2.0,9.0,3.0,5.0,2.0,1.0,0,1
3145,1025982.0,-7.0,-21.0,3.0,1.0,0.0,3.0,0,1
3146,1025987.0,-5.0,-11.0,4.0,3.0,0.0,0.0,0,1
3147,1025993.0,4.0,-3.0,4.0,3.0,0.0,0.0,0,1
3148,1025999.0,12.0,3.0,8.0,4.0,2.0,1.0,0,1
3149,1026004.0,-10.0,-8.0,1.0,2.0,0.0,2.0,0,1
3150,1026009.0,-8.0,-6.0,3.0,3.0,0.0,0.0,0,1
3151,1026016.0,-10.0,-3.0,3.0,4.0,0.0,1.0,0,1
3152,1026023.0,3.0,3.0,5.0,5.0,2.0,0.0,0,1
3153,1026027.0,-3.0,6.0,2.0,5.0,3.0,0.0,0,1
3154,1026031.0,19.0,7.0,9.0,5.0,2.0,0.0,0,1
3155,1026042.0,4.0,-1.0,6.0,3.0,1.0,2.0,0,1
3156,1026044.0,-3.0,0.0,3.0,2.0,0.0,1.0,0,1
3157,1026048.0,-22.0,13.0,0.0,6.0,1.0,2.0,0,1
3158,1026055.0,3.0,-1.0,4.0,4.0,0.0,1.0,0,1
3159,1026060.0,7.0,7.0,5.0,6.0,2.0,0.0,0,1
3160,1026062.0,12.0,18.0,6.0,8.0,1.0,1.0,0,1
3161,1026067.0,-9.0,-4.0,2.0,2.0,0.0,0.0,0,1
3162,1026072.0,-3.0,11.0,3.0,7.0,1.0,2.0,0,1
3163,1026075.0,-7.0,-7.0,2.0,4.0,3.0,0.0,0,1
3164,1026081.0,-2.0,-20.0,4.0,0.0,0.0,0.0,0,1
3165,1026084.0,-1.0,-7.0,2.0,3.0,3.0,0.0,0,1
3166,1026089.0,8.0,-9.0,6.0,1.0,1.0,2.0,0,1
3167,1026093.0,1.0,6.0,4.0,6.0,0.0,2.0,0,1
3168,1026108.0,8.0,-11.0,6.0,2.0,1.0,0.0,0,1
3169,1026112.0,-9.0,2.0,1.0,3.0,0.0,3.0,0,1
3170,1026118.0,-6.0,5.0,3.0,5.0,1.0,1.0,0,1
3171,1026122.0,-6.0,4.0,4.0,5.0,1.0,1.0,0,1
3172,1026125.0,2.0,-3.0,5.0,2.0,1.0,0.0,0,1
3173,1026131.0,0.0,5.0,3.0,4.0,3.0,0.0,0,1
3174,1026135.0,16.0,0.0,7.0,4.0,1.0,0.0,0,1
3175,1026141.0,9.0,12.0,7.0,6.0,0.0,3.0,0,1
3176,1026146.0,-5.0,-4.0,4.0,2.0,1.0,0.0,0,1
3177,1026150.0,-20.0,9.0,0.0,5.0,0.0,2.0,0,1
3178,1026161.0,3.0,-7.0,4.0,3.0,3.0,0.0,0,1
3179,1026165.0,8.0,7.0,4.0,7.0,1.0,2.0,0,1
3180,1026167.0,11.0,-4.0,6.0,5.0,1.0,0.0,0,1
3181,1026180.0,-10.0,-9.0,2.0,1.0,0.0,1.0,0,1
3182,1026183.0,-6.0,-4.0,1.0,4.0,1.0,2.0,0,1
3183,1026188.0,-4.0,16.0,2.0,7.0,0.0,2.0,0,1
3184,1026194.0,-4.0,4.0,3.0,4.0,0.0,0.0,0,1
3185,1026201.0,4.0,-2.0,3.0,5.0,3.0,0.0,0,1
3187,1026210.0,8.0,-15.0,6.0,0.0,2.0,1.0,0,1
3188,1024396.0,-11.0,-4.0,1.0,0.0,0.0,0.0,0,1
